PolicyID,ClaimAmount
137820,758
137842,84
137849,1172
137880,980
137904,1116
137946,4339
137959,1432
137960,76
138013,1123
138040,1180
138052,577
138052,4270
138074,3070
138093,1203
138099,1263
138106,1167
138126,1177
138143,250
138176,1248
138184,579
138283,8239
138303,3887
138358,3653
138364,1206
138368,45
138414,3940
138431,1181
138485,5585
138499,1157
138500,1270
138553,1208
138648,3329
138744,1196
138779,14
138833,1202
138892,611
138964,1187
138973,6328
138978,61
139005,1150
139007,1727
139008,1165
139031,1502
139057,235
139062,85
139062,55
139080,1161
139087,4402
139121,1216
139127,1183
139138,1137
139147,61
139148,1129
139151,1184
139152,1207
139157,1221
139189,1143
139192,1078
139218,8847
139222,1246
139282,1137
139295,1225
139303,1201
139325,1231
139352,1024
139352,882
139381,1142
139385,555
139431,1152
139445,1162
139453,3085
139531,1167
139531,1160
139562,6038
139571,2788
139581,924
139593,2714
139625,806
139650,1162
139764,79
139874,939
139918,1177
139957,1051
139960,343
139980,1195
139980,399
140001,1188
140038,764
140056,238
140064,1147
140075,1166
140083,1153
140084,565
140090,1191
140093,374
140098,1159
140184,1251
140263,1876
140298,72
140303,1138
140349,1232
140352,1215
140475,1166
140511,3223
140516,1206
140579,429
140618,14437
140620,1157
140658,164
140704,1087
140748,3158
140784,1113
140788,1550
140867,246
140867,1195
140913,1150
140933,1094
140969,5782
140981,2176
141000,1283
141021,701
141055,1187
141066,1196
141073,879
141087,1151
141122,1207
141142,1443
141150,1185
141178,94
141181,1615
141190,1321
141193,215
141223,1147
141231,604
141266,8269
141266,1242
141270,2132
141318,925
141318,1152
141332,476
141354,410
141363,102
141366,685
141369,1197
141378,1158
141381,1168
141424,749
141427,1489
141444,1156
141453,190
141480,1831
141490,1126
141514,141
141557,1199
141580,244
141636,196
141671,455
141674,1196
141700,347
141781,20077
141819,1190
141820,56
141839,96
141860,1197
141909,359
141913,5578
141940,1138
141969,1177
141984,1186
142010,1179
142011,1603
142055,384
142070,1113
142074,1167
142102,1209
142200,197
142242,1210
142292,42
142294,1221
142302,1675
142339,1150
142371,62
142373,1371
142389,210
142457,1245
142480,57
142489,2880
142551,299
142611,3150
142679,402
142693,1174
142761,396
142764,1106
142767,1148
142786,2579
142789,1181
142803,1168
142810,526
142829,1160
142839,2094
142847,373
142891,980
142921,1145
142972,1174
143029,1193
143047,2264
143057,1928
143071,4221
143091,2643
143094,2410
143139,1156
143143,1123
143151,170
143163,6
143171,515
143235,1165
143304,1111
143305,1188
143325,1166
143325,1666
143345,1215
143393,1121
143399,1176
143440,2519
143442,1158
143442,1196
143466,1213
143467,1174
143468,1164
143468,1089
143485,62
143490,66
143522,1181
143537,1131
143574,1347
143584,1133
143618,431
143621,845
143625,1154
143629,321
143634,77
143671,1135
143693,1198
143721,2666
143722,2617
143730,103
143749,113
143763,1202
143829,289
143831,1198
143870,2358
143922,2982
143922,1179
143931,278
143942,1190
143942,336
143971,95
143997,1546
144017,1114
144037,1167
144064,1167
144064,1185
144070,1156
144090,736
144098,1026
144118,78
144118,1451
144148,11879
144159,1074
144161,1163
144161,54
144174,781
144195,602
144246,3517
144280,1462
144288,1183
144299,4124
144309,1178
144337,11997
144347,553
144377,1164
144398,1159
144404,201
144410,1185
144412,1228
144438,1162
144469,177
144471,387
144525,1228
144534,171
144585,2554
144599,1161
144609,448
144609,1210
144612,1195
144620,1152
144637,1164
144646,534
144666,248
144673,723
144705,85
144741,434
144748,1929
144790,585
144808,1252
144825,4403
144832,1100
144887,13503
144900,427
144918,1196
144942,3092
144960,723
144992,2196
145047,1127
145078,999
145097,20681
145150,1164
145151,5724
145153,111
145200,1136
145242,1180
145280,424
145289,10274
145297,544
145300,270
145303,1199
145304,1199
145313,1160
145335,3852
145356,1185
145363,1197
145373,905
145389,1195
145433,30
145440,1172
145495,92
145495,1386
145519,87
145523,1179
145542,6341
145555,1164
145594,1124
145614,1170
145628,1142
145683,1196
145703,739
145719,1165
145731,2335
145734,520
145734,878
145749,1017
145772,1183
145790,245
145821,620
145834,1138
145836,1133
145863,1176
145876,177
145891,598
145895,1233
145904,1184
145933,603
145933,284
145943,1276
145951,1216
145981,1205
146019,1701
146021,1145
146032,65
146066,1135
146074,950
146075,65
146096,756
146122,1158
146130,1221
146159,3346
146202,1239
146252,1161
146252,1138
146302,1153
146307,1166
146331,846
146344,1216
146352,517
146377,1167
146393,1360
146410,2240
146415,1129
146525,1658
146528,1199
146557,957
146649,73
146666,70
146683,589
146686,1144
146690,1145
146698,1182
146722,1142
146741,1141
146747,400
146757,2074
146767,1093
146773,253
146791,1168
146802,92
146805,1102
146829,1149
146848,1168
146859,121
146861,1163
146890,1195
146891,599
146901,1124
146909,1145
146935,1152
146937,1246
146966,1107
146975,1215
146987,1203
147002,1409
147040,1181
147052,57
147052,1178
147055,1191
147081,4229
147088,124
147118,67
147126,1171
147131,1166
147160,1169
147160,1214
147205,1245
147205,1270
147231,929
147249,1155
147281,1193
147281,1181
147283,58
147299,876
147397,695
147401,1108
147403,986
147404,3106
147447,1164
147475,2011
147501,171
147527,859
147537,1104
147549,953
147570,617
147599,1366
147605,870
147616,1184
147624,1877
147632,1165
147646,1158
147671,1213
147672,583
147675,1187
147688,643
147697,5175
147697,205090
147708,1195
147727,303
147740,1325
147744,1173
147757,1157
147812,1278
147857,80
147873,1175
147877,87
147889,327
147894,554
147961,154
147963,167
147967,1183
147967,1208
147982,1178
148049,1095
148091,1174
148111,1373
148150,1117
148181,1168
148181,1146
148190,1165
148191,758
148231,1135
148238,1988
148269,1176
148270,595
148280,2829
148300,840
148339,1144
148347,1162
148358,83
148375,512
148432,296
148440,1181
148444,37
148447,8335
148466,1141
148473,63
148491,1109
148499,901
148508,415
148515,1179
148531,673
148539,609
148539,1168
148548,949
148562,803
148585,1206
148591,1221
148665,980
148732,1149
148758,502
148788,44
148837,1170
148853,181
148873,76
148908,1195
148954,248
148966,1167
148989,1166
149044,4078
149052,1193
149060,1209
149079,1209
149081,656
149123,1247
149132,1193
149161,1177
149179,1022
149200,181
149206,1201
149217,5694
149262,2470
149282,415
149305,135
149315,42
149334,1191
149343,666
149357,1146
149364,2300
149367,1150
149387,1217
149405,1522
149414,1124
149519,1164
149523,1213
149528,1135
149533,162
149533,995
149565,1134
149587,1299
149600,73
149634,1160
149636,1211
149683,1142
149693,1187
149699,4154
149730,1205
149780,1348
149784,1236
149787,281
149800,1159
149864,1105
149872,497
149882,1164
149905,1205
149990,711
149995,1140
149998,1146
150002,1173
150027,344
150067,575
150068,1465
150087,418
150090,4971
150105,1418
150108,1145
150114,1202
150116,1184
150117,2022
150147,1205
150149,41
150175,1210
150199,375
150223,2274
150234,4172
150240,1149
150246,1222
150270,577
150274,1131
150283,1142
150301,197
150317,1142
150317,901
150339,1197
150341,5597
150386,2133
150397,59
150427,1203
150436,39027
150464,1132
150464,1108
150464,2269
150504,105
150514,1241
150553,218
150553,1215
150576,1164
150579,79
150605,1145
150630,797
150682,1086
150729,1191
150745,4491
150801,921
150823,1231
150886,1172
150889,21
150912,1200
150912,1186
150918,1184
150927,67821
150978,1086
151008,99
151063,73
151079,1170
151123,1475
151125,1243
151138,1200
151138,4169
151155,28
151168,1173
151200,1158
151234,1198
151248,69
151264,1104
151288,1191
151290,6121
151306,68
151311,1158
151330,1217
151332,1127
151372,1184
151377,367
151379,19059
151391,1184
151399,478
151400,1182
151409,138
151413,787
151437,9856
151463,1353
151468,127
151494,411
151494,1107
151496,1221
151525,3122
151549,1198
151551,97
151585,1156
151613,1181
151614,1175
151626,1562
151641,1176
151678,91
151680,1197
151687,1140
151705,1164
151724,1224
151798,9886
151810,1154
151852,22
151854,648
151862,1116
151867,1185
151872,612
151878,1182
151898,602
151905,683
151932,1760
151933,449
151942,29740
151945,1156
151946,16206
151951,71
152008,1187
152010,2199
152033,30
152058,4980
152065,1197
152101,1179
152143,1183
152146,989
152155,1123
152165,1187
152174,1215
152179,1188
152181,74
152224,1156
152236,1174
152297,1167
152309,51
152362,590
152401,1394
152440,318
152452,622
152466,1109
152471,1204
152514,1081
152524,1155
152524,1213
152563,1193
152569,1160
152592,3416
152592,2749
152623,1195
152638,804
152648,85
152660,1225
152671,1201
152678,6127
152690,1143
152700,1164
152740,1211
152742,528
152779,1145
152794,1257
152795,1128
152818,140
152871,1195
152904,1121
152907,1461
152913,2221
152915,1206
152941,2138
152956,1568
152958,1390
152969,138
153032,2134
153039,557
153043,817
153057,52
153071,1057
153079,1181
153084,1339
153100,1158
153140,1113
153184,1132
153189,226
153196,1171
153204,1202
153211,1174
153213,71
153214,1205
153217,750
153219,1149
153245,2217
153264,1117
153277,1160
153279,1153
153280,1609
153299,62
153342,1177
153361,1721
153373,82
153402,1176
153407,1762
153413,1867
153459,1189
153487,229
153519,2120
153551,1230
153552,1286
153552,2278
153572,94
153573,1157
153623,779
153740,769
153757,115
153767,1166
153771,1181
153777,1183
153788,1158
153795,1161
153796,1140
153809,605
153823,1239
153827,16
153900,234
153929,2028
153951,4305
153958,1202
153958,189
153967,1151
153971,1586
153995,1130
154036,1335
154041,690
154059,1135
154060,876
154087,1339
154138,838
154150,1162
154160,708
154197,4184
154237,1256
154269,1177
154308,359
154315,86
154323,2036
154325,67
154330,1149
154340,1227
154342,901
154363,1151
154366,98
154369,1193
154431,1141
154450,1144
154452,868
154521,58
154525,1232
154525,1177
154565,1559
154569,1255
154585,1215
154636,1036
154640,1181
154668,536
154680,1145
154683,232
154706,1203
154722,1133
154809,1148
154861,3794
154893,1119
154905,873
154909,1120
154962,155
154992,299
154995,276
155045,3335
155045,779
155068,100
155076,2395
155077,1951
155095,439
155118,521
155124,1179
155160,1197
155165,3189
155168,2055
155185,1135
155222,359
155242,13466
155255,18
155265,1202
155338,57
155338,4132
155369,87
155371,1200
155399,1170
155441,1193
155442,1199
155456,601
155477,1224
155478,993
155516,3527
155525,1178
155568,1132
155601,1332
155602,1808
155638,1165
155661,4840
155673,1157
155676,1111
155681,1193
155681,8626
155751,1139
155755,1131
155760,12
155766,1917
155867,2584
155920,393
155966,1166
155968,1090
156012,89
156035,1169
156051,2545
156056,938
156066,2734
156074,91
156074,1189
156076,1187
156083,579
156106,1193
156110,1449
156151,167
156173,2580
156234,3736
156256,3076
156271,1193
156310,5867
156347,1217
156367,1114
156369,126
156525,1117
156593,1505
156616,1172
156616,5810
156619,343
156639,1180
156643,1150
156672,1134
156689,432
156699,242
156702,1161
156725,1141
156725,2520
156728,130
156744,1187
156767,1128
156875,210
156920,606
156954,1143
156956,1155
156956,1178
157016,85
157022,1225
157109,1170
157150,16595
157167,1175
157205,1170
157277,1159
157372,587
157381,1400
157399,1124
157420,1204
157514,1143
157545,1134
157577,1963
157594,1147
157622,2878
157630,1164
157641,6087
157647,1126
157650,50
157661,1198
157670,135
157707,2210
157739,2976
157743,1206
157762,1159
157790,1184
157795,1993
157809,1513
157816,24
157858,113
157915,1133
157936,77
157936,1171
157947,2201
157956,1172
157968,67
158002,1252
158015,1138
158019,1167
158019,1230
158041,59
158041,77
158042,1203
158080,1446
158083,807
158109,79
158128,67
158214,2817
158217,1777
158220,4598
158289,1225
158309,3030
158348,1476
158380,858
158382,1126
158383,5209
158392,611
158397,72
158398,1134
158403,1190
158416,92031
158442,199
158462,2300
158469,1922
158485,90
158504,1145
158520,86
158520,1151
158544,16415
158552,1207
158560,1182
158573,11613
158576,623
158616,531
158617,2890
158618,1876
158635,227
158638,2435
158732,1212
158755,1167
158759,1239
158776,1174
158779,65
158780,1216
158813,863
158827,1160
158830,731
158835,1176
158835,1229
158844,4041
158851,1131
158868,1165
158983,731
158986,103
158989,149
159017,57
159034,1795
159058,1093
159116,1977
159156,1168
159158,830
159177,1229
159177,1156
159177,299
159178,2818
159184,1163
159185,89
159222,6541
159223,1155
159228,1169
159249,1150
159251,1122
159270,3407
159286,147
159296,79
159297,1209
159297,1173
159327,2223
159341,1142
159350,1140
159352,606
159375,212
159417,3663
159428,1129
159447,1595
159472,1191
159481,1165
159485,2511
159489,1085
159540,549
159562,621
159673,1219
159692,347
159693,1179
159696,4305
159700,266
159731,1081
159737,1148
159850,1147
159870,2457
159876,1130
159879,3036
159919,271
159948,487
159967,1726
160001,1153
160013,230
160028,622
160031,1203
160051,206
160064,2406
160091,1191
160100,1398
160110,194
160132,8841
160136,1198
160144,1083
160151,1223
160152,1171
160153,1182
160189,5468
160247,1998
160251,154
160254,1179
160294,3206
160313,1736
160323,2446
160326,2682
160334,1113
160348,1216
160354,1156
160359,659
160370,74
160374,2724
160384,1186
160388,1512
160390,1167
160402,1181
160465,1052
160473,1181
160506,1200
160515,1438
160517,84
160525,1223
160528,1190
160530,3049
160534,537
160553,450
160560,414
160639,1135
160639,88
160657,2484
160684,9285
160697,1214
160714,1258
160722,1503
160734,2262
160735,1221
160767,70
160768,1125
160856,346
160895,83
160898,1192
161025,1045
161037,307
161039,599
161091,303
161092,84
161107,133
161114,1177
161153,1146
161177,195
161252,1116
161271,1743
161288,718
161298,1172
161301,551
161306,6657
161338,4795
161396,1200
161422,1250
161435,980
161460,1076
161479,1154
161540,1188
161548,1200
161552,191
161554,1121
161561,80
161594,1063
161595,3175
161595,2278
161633,289
161660,3085
161670,1151
161676,185
161718,3818
161731,1158
161746,1185
161763,1195
161770,65
161780,5205
161797,3121
161893,1160
161931,763
161956,1165
162037,1221
